Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-10-27 16:38:14,PB2PRO,32.1631619,34.80625893,34.0,2,ZeroOne 2.4GHz,14:ae:db:3e:de:ea,2417,-86,drupe_kitchen,14:ae:db:38:cc:ad,2462,-93,
2017-10-27 16:38:22,PB2PRO,32.1631764,34.8062382,36.0,3,DELEK-GUEST,c0:25:5c:df:62:e1,2432,-80,DELEK-GROUP,c0:25:5c:df:62:e0,2432,-81,drupe 5G,ec:08:6b:27:b0:2e,5180,-89,
2017-10-27 16:38:25,PB2PRO,32.16317736,34.80623126,31.0,2,Partner-4G-7C3F,9c:b2:b2:32:7c:3f,2412,-87,EIS70,04:bd:88:e3:6f:e1,2412,-88,
2017-10-27 16:38:28,PB2PRO,32.16319135,34.80624872,33.0,2,murraydiane,c4:12:f5:83:aa:0c,2462,-85,,88:dc:96:17:c0:9e,2437,-88,
2017-10-27 16:38:34,PB2PRO,32.16320674,34.80625275,29.0,1,Wallashops-Office,00:c8:8b:28:28:20,2412,-92,
2017-10-27 16:38:43,PB2PRO,32.16319294,34.80626005,30.0,2,TNCAPE5A34D,30:91:8f:51:3b:fe,2462,-91,DIRECT-37-HP OfficeJet Pro 8720,a0:8c:fd:5b:1c:38,2447,-93,
2017-10-27 16:38:46,PB2PRO,32.16318171,34.80625562,29.0,1,INVESUS,06:18:d6:a9:2d:cf,2412,-93,
2017-10-27 16:38:49,PB2PRO,32.16317781,34.8062566,28.0,1,drupe 2.4G,ec:08:6b:27:b0:2f,2427,-74,
2017-10-27 16:38:52,PB2PRO,32.1631839,34.80625095,26.0,1,ZeroOne 2.4GHz,14:ae:db:3e:de:ea,2417,-80,
2017-10-27 16:39:08,PB2PRO,32.1632265,34.80624928,24.0,1,HP-Print-B1-Officejet Pro 8610,fc:15:b4:a7:ce:b1,2427,-92,
2017-10-27 16:39:11,PB2PRO,32.16319996,34.80624705,23.0,4,welovecoffee_,14:ae:db:ca:c2:22,2457,-90,Sodyo,14:ae:db:30:59:ca,2447,-91,BezeqFree,14:af:db:30:59:ca,2447,-92,DELEK-GROUP,34:db:fd:0a:6c:00,2452,-96,
2017-10-27 16:39:14,PB2PRO,32.16304192,34.80624314,22.0,3,BezeqNGN_XA28CE_2.4GHz_1,6c:b0:ce:38:48:7f,2437,-84,EIS LAB,04:bd:88:e3:6f:e0,2412,-87,Biopharmax Guest,18:e7:28:50:04:48,2412,-90,
2017-10-27 16:39:17,PB2PRO,32.16293782,34.80645872,23.0,5,Paragon-Wifi,00:1d:aa:0f:51:38,2462,-87,DIRECT-F7-HP DeskJet 4670 series,b0:5a:da:fa:39:f8,2412,-87,marvin,04:a1:51:11:0e:ee,2462,-90,DIRECT-C6-HP DeskJet 3830 series,dc:4a:3e:cf:77:77,2437,-91,,10:0d:7f:8a:88:44,2437,-93,
2017-10-27 16:39:21,PB2PRO,32.16277074,34.80687835,21.0,9,drupe 5G,ec:08:6b:27:b0:2e,5180,-80,eliya23,00:1d:aa:7c:08:5c,2462,-82,Partner-4G-7C3F,9c:b2:b2:32:7c:3f,2412,-82,DIRECT-37-HP OfficeJet Pro 8720,a0:8c:fd:5b:1c:38,2447,-85,welovecoffee_,14:ae:db:ca:c2:22,2457,-85,HP-Print-B1-Officejet Pro 8610,fc:15:b4:a7:ce:b1,2427,-86,veguest,64:f6:9d:6a:bb:e1,2452,-88,ZeroOne 5.0GHz,14:ae:db:3e:de:ed,5240,-89,vecorp,64:f6:9d:6a:bb:e0,2452,-90,
2017-10-27 16:39:23,PB2PRO,32.16269253,34.80708038,22.0,10,JONEY_2.4,6c:b0:ce:3a:83:4e,2412,-81,GUEST,00:0c:e6:02:d1:6e,2437,-81,Print,00:0c:e6:02:b4:d8,2437,-82,DIRECT-7iM2020 Series,32:cd:a7:1e:df:40,2462,-85,Ran,00:10:f3:69:eb:b7,2462,-88,TNCAPF791CB,c4:ea:1d:f7:91:cb,2462,-89,MVP_Guest,02:1d:aa:da:4b:50,2437,-90,HP-Print-A7-Officejet Pro 6830,dc:4a:3e:39:49:a7,2437,-90,HP-Print-A7-Officejet Pro 6830,dc:4a:3e:39:49:a7,2437,-90,HP-Print-A7-Officejet Pro 6830,dc:4a:3e:39:49:a7,2437,-90,
2017-10-27 16:39:27,PB2PRO,32.16256983,34.80733271,20.0,10,Bello1,80:1f:02:51:34:d2,2437,-77,drupe 2.4G,ec:08:6b:27:b0:2f,2427,-82,VITEC-IL,80:26:89:0d:5a:2c,2452,-82,BezeqNGN_XA28CE_2.4GHz_1,6c:b0:ce:38:48:7f,2437,-84,PEI.WIFI,78:d3:8d:d1:26:80,2442,-84,lapidot_2.4GHz_1,3c:1e:04:07:95:7b,2412,-84,EIS LAB,04:bd:88:e3:6f:e0,2412,-87,Bezeq_7301b6,00:22:b0:73:01:b9,2437,-87,Bezeq Free,14:af:db:3c:f2:da,2417,-88,ZeroOne 2.4GHz,14:ae:db:3e:de:ea,2417,-89,
2017-10-27 16:39:29,PB2PRO,32.1625067,34.80746568,21.0,10,RTI 15,10:fe:ed:62:9e:5c,2432,-83,atid_5,c4:04:15:4e:19:87,5300,-84,Natam_sharon,e4:6f:13:6f:c8:8a,2452,-85,atid_2.4,c4:04:15:4e:19:86,2412,-85,HP-Print-2a-LaserJet 400 MFP,ac:d1:b8:ac:e8:2a,2437,-87,Tamar-Office,90:6c:ac:8f:fd:82,2412,-87,TP-LINK_AP_AF8C,98:de:d0:d0:af:8c,2437,-88,marvin,04:a1:51:11:0e:ee,2462,-90,lapidot_5GHz_1,3c:1e:04:07:95:7c,5240,-91,HP-Setup>4a-M277 LaserJet,fa:da:0c:7e:1b:4a,2437,-92,
2017-10-27 16:39:32,PB2PRO,32.16242017,34.80771262,20.0,8,HP-Print-f8-LaserJet 300,0c:84:dc:b9:58:f8,2427,-84,ADX HOT,7c:b7:33:2c:95:41,2462,-84,TNCAPE5A34D,9c:97:26:7d:d5:22,2412,-84,interwifi,58:6d:8f:dc:f5:9f,2437,-86,Adxperience3_2.4,6c:b0:ce:ac:ee:01,2412,-87,Asraf,00:1d:aa:83:d3:8c,2437,-88,Piohot,c0:ac:54:f6:59:0d,2437,-89,DIRECT-a1-HP M477 LaserJet,96:53:30:2e:18:a1,2437,-90,
2017-10-27 16:39:35,PB2PRO,32.16229652,34.80799151,19.0,10,ADX HOT,7c:b7:33:2c:95:41,2462,-77,ADX_HOT_EX2.4G,f8:e9:03:0f:24:49,2462,-77,HP-Print-f8-LaserJet 300,0c:84:dc:b9:58:f8,2427,-79,,88:dc:96:17:c1:5c,2437,-80,DIRECT-OPWorkCentre 3025,9e:93:4e:3f:e8:41,2462,-81,AdXP,48:f8:b3:cc:fc:1e,2427,-83,DBSI,1c:b9:c4:4f:15:d8,2452,-87,BezeqFree,06:ae:db:36:86:05,2462,-88,BezeqFree,06:ae:db:36:86:05,2462,-88,BezeqFree,06:ae:db:36:86:05,2462,-88,
2017-10-27 16:39:38,PB2PRO,32.16218382,34.80827487,19.0,10,Crestron_23,10:fe:ed:62:9e:1a,2427,-76,JONEY_2.4,6c:b0:ce:3a:83:4e,2412,-81,Print,00:0c:e6:02:b4:d8,2437,-81,GDLWIFI,f2:9f:c2:f1:c8:5f,2412,-81,GD,f0:9f:c2:f1:c8:5f,2412,-81,,94:b4:0f:d1:60:04,2462,-81,MentorGuest,84:d4:7e:ef:03:a1,2462,-82,GUEST,00:0c:e6:02:d1:6e,2437,-83,KingGeorge,10:be:f5:41:b9:84,2452,-83,,94:b4:0f:d1:60:03,2462,-83,
2017-10-27 16:39:41,PB2PRO,32.16203317,34.80861643,17.0,10,,88:dc:96:17:c0:9e,2437,-70,VITEC-IL,80:26:89:0d:5a:2c,2452,-80,Zerto Guests,1a:5b:0e:66:b4:43,2437,-82,Bello1,80:1f:02:51:34:d2,2437,-83,A.M.P_EXT,c4:6e:1f:54:4f:75,2412,-83,Zerto,08:5b:0e:66:b4:43,2437,-83,Natam_sharon,e4:6f:13:6f:c8:8a,2452,-84,atid_5,c4:04:15:4e:19:87,5300,-84,atid_2.4,c4:04:15:4e:19:86,2412,-85,Zerto,08:5b:0e:e8:56:cd,2462,-85,
2017-10-27 16:39:44,PB2PRO,32.1618688,34.80894547,15.0,10,,94:b4:0f:d1:60:12,5240,-75,,94:b4:0f:d1:60:14,5240,-75,,94:b4:0f:d1:60:13,5240,-75,,94:b4:0f:d1:60:11,5240,-75,Life,94:b4:0f:d1:60:10,5240,-75,TNCAPE5A34D,9c:97:26:7d:d5:22,2412,-84,,94:f6:65:2f:df:0c,5180,-86,elastifile,06:18:d6:a9:2a:84,2412,-86,,94:f6:65:af:df:0c,5180,-87,VF3,a0:4f:d4:3d:cc:f1,2457,-87,
2017-10-27 16:39:48,PB2PRO,32.16173813,34.80919485,16.0,10,,88:dc:96:17:c0:9e,2437,-63,,88:dc:96:17:c1:5c,2437,-69,ADX HOT,7c:b7:33:2c:95:41,2462,-77,ADX_HOT_EX2.4G,f8:e9:03:0f:24:49,2462,-77,Partner-4G-8AB4,b0:89:00:d8:8a:b4,2452,-83,4G_UFI-E63,3a:12:2d:b9:ce:63,2422,-83,A.M.P end,c4:6e:1f:ab:77:3e,2422,-84,Bezeq-N_223921,c4:12:f5:f6:70:b6,2462,-84,as-om,a0:ab:1b:5f:51:48,2422,-85,EF_Guest,56:d9:e7:d7:c6:14,2412,-85,
2017-10-27 16:39:50,PB2PRO,32.16171469,34.80922516,14.0,4,wifi in car-0571,08:97:58:32:b1:9c,2417,-75,elastifile,46:d9:e7:d7:c6:14,2412,-82,Taykey - Guest,e0:10:7f:49:37:fc,5260,-84,Taykey - Office,e0:10:7f:09:37:fc,5260,-84,
2017-10-27 16:39:53,PB2PRO,32.16171852,34.80922745,14.0,10,,94:b4:0f:d1:60:03,2462,-74,Alpha.guest,74:da:38:b6:ed:8d,2427,-77,,94:b4:0f:d1:60:01,2462,-78,Taykey - Office,e0:10:7f:09:37:f8,2427,-78,Taykey - Guest,e0:10:7f:49:37:f8,2427,-79,EF_Guest,16:18:d6:a9:2a:84,2412,-80,Life,94:b4:0f:d1:60:00,2462,-81,Garden,30:b5:c2:23:13:8b,2437,-84,Garden,30:b5:c2:23:13:8b,2437,-84,Garden,30:b5:c2:23:13:8b,2437,-84,
2017-10-27 16:39:56,PB2PRO,32.16172295,34.80923006,13.0,6,Bezeq-N_223921,c4:12:f5:f6:70:b6,2462,-74,Partner-4G-8AB4,b0:89:00:d8:8a:b4,2452,-75,4G_UFI-E63,3a:12:2d:b9:ce:63,2422,-78,CST-IL-WLAN,80:2a:a8:4a:c9:37,2422,-86,ESI-New,00:0c:e6:02:1d:6a,5180,-87,ESI-Guest,00:0c:e6:02:8f:c9,5180,-87,
2017-10-27 16:39:59,PB2PRO,32.1617306,34.80922516,13.0,2,Disruptive WiFi Network,34:12:98:04:c4:00,2437,-85,Zerto,08:5b:0e:e8:53:eb,2412,-91,
2017-10-27 16:40:02,PB2PRO,32.16172805,34.80923164,13.0,3,,88:dc:96:17:c0:9e,2437,-58,wifi in car-0965,08:97:58:33:b1:52,2417,-84,Triumph,10:0d:7f:86:c9:7c,2432,-84,
2017-10-27 16:40:05,PB2PRO,32.16172765,34.80923161,13.0,1,elastifile,06:18:d6:a9:2a:84,2412,-80,
2017-10-27 16:40:08,PB2PRO,32.16172752,34.80923159,13.0,1,wifi in car-0965,08:97:58:33:b1:52,2417,-79,
2017-10-27 16:40:11,PB2PRO,32.16172747,34.80923153,13.0,1,Zerto Guests,1a:5b:0e:e8:53:eb,2412,-90,
2017-10-27 16:40:14,PB2PRO,32.16172751,34.80923149,13.0,3,BigMeeting_2.4G,74:da:38:b6:ed:8c,2427,-80,,fa:8f:ca:52:c2:cd,2462,-87,spot32,d2:6c:ac:04:0d:e9,2412,-90,
2017-10-27 16:40:17,PB2PRO,32.16172755,34.80923146,13.0,1,Fortify,48:a9:d2:97:71:a5,2462,-83,
2017-10-27 16:40:20,PB2PRO,32.16172754,34.80923144,13.0,2,Zero,00:1e:2a:cf:f2:10,2462,-86,Guest_Wifi,a2:6c:ac:04:0d:e9,2412,-88,
2017-10-27 16:40:23,PB2PRO,32.16172913,34.80922533,8.0,1,Xerox,62:13:11:37:ec:83,2457,-82,
2017-10-27 16:40:25,PB2PRO,32.16173457,34.80921711,9.0,1,EF_Guest,16:18:d6:a9:2e:98,2462,-83,
2017-10-27 16:40:28,PB2PRO,32.16174046,34.80921967,10.0,1,CST-IL-Guest,82:2a:a8:4a:c9:37,2422,-89,
2017-10-27 16:40:35,PB2PRO,32.16174556,34.80919615,10.0,1,Disruptive WiFi Network,34:12:98:04:c4:00,2437,-80,
2017-10-27 16:40:40,PB2PRO,32.1617451,34.8091961,11.0,1,EF_Guest,56:d9:e7:d7:c6:14,2412,-76,
2017-10-27 16:40:44,PB2PRO,32.16174503,34.809196,11.0,1,Triumph,10:0d:7f:86:c9:7c,2432,-78,
2017-10-27 16:40:50,PB2PRO,32.16173619,34.80920475,11.0,3,CST-IL-Guest,82:2a:a8:d1:6a:57,2462,-88,snatch Wifi,70:56:81:83:53:b1,2457,-89,DIRECT-94-HP OfficeJet Pro 8710,c8:d3:ff:85:13:95,2437,-89,
2017-10-27 16:40:52,PB2PRO,32.16170811,34.80929384,16.0,2,GDLWIFI,f2:9f:c2:f1:c8:5f,2412,-81,KingGeorge,10:be:f5:41:b9:84,2452,-89,
2017-10-27 16:40:55,PB2PRO,32.1618073,34.80947758,23.0,1,GD,f0:9f:c2:f1:c8:5f,2412,-89,
2017-10-27 16:40:57,PB2PRO,32.16198048,34.80961771,23.0,10,RTI 15,10:fe:ed:62:9e:5c,2432,-78,Liv,00:10:f3:64:7f:a0,2412,-83,Office Network,90:a7:c1:0c:4d:14,2457,-85,Roladin,30:46:9a:23:af:c0,2437,-85,Zerto Guests,1a:5b:0e:e8:56:cd,2462,-86,HP-Print-ca-LaserJet 400 MFP,0c:84:dc:3e:43:ca,2412,-87,Ezel dudi2.4,10:5a:f7:0a:2b:c1,2462,-88,liv,14:cc:20:8e:97:09,2457,-88,A.M.P_EXT,c4:6e:1f:54:4f:75,2412,-90,MWTL,ec:8c:a2:49:cc:c8,2452,-91,
2017-10-27 16:41:01,PB2PRO,32.16233648,34.80985384,24.0,10,Ezel dudi2.4,10:5a:f7:0a:2b:c1,2462,-82,Office Network,90:a7:c1:0c:4d:1d,5180,-83,Elis,00:1d:aa:7c:76:80,2462,-84,Office Network,90:a7:c1:0a:f1:28,2412,-85,Neopharm Top,16:18:d6:cb:51:6c,2412,-87,curvet,bc:ae:c5:c3:7f:89,2462,-87,Ezel dudi_5,10:5a:f7:0a:2b:c2,5260,-88,elinove,00:1e:e5:04:e5:a1,2437,-88,225_5eb2c0,a0:ab:1b:5e:b2:c4,2452,-90,Matrix HZ WiFi,ec:8c:a2:09:cc:f8,2422,-90,
2017-10-27 16:41:04,PB2PRO,32.16255321,34.80997916,25.0,10,Burgerim,cc:b2:55:68:13:c0,2437,-83,offise2.4,48:ee:0c:3e:ad:41,2447,-84,Bezeq Free,5a:b2:55:68:13:c1,2437,-84,Matrix HZ WiFi,ec:8c:a2:08:f1:98,2427,-86,Life,94:b4:0f:d1:60:10,5240,-87,vecorp,84:80:2d:ed:43:e0,2412,-87,MWTL Mobile (POMS),ec:8c:a2:88:f1:98,2427,-87,,94:b4:0f:d1:60:14,5240,-88,MWTL,ec:8c:a2:48:f1:98,2427,-88,BI WIFI,ec:8c:a2:c8:f1:98,2427,-89,
2017-10-27 16:41:06,PB2PRO,32.16273318,34.81008069,28.0,10,Bezeq-N_223921,c4:12:f5:f6:70:b6,2462,-75,,88:dc:96:17:c0:9e,2437,-76,Partner-4G-8AB4,b0:89:00:d8:8a:b4,2452,-82,elastifile,06:18:d6:a9:2a:84,2412,-83,EF_Guest,16:18:d6:a9:2a:84,2412,-83,CST-IL-WLAN,80:2a:a8:4a:c9:37,2422,-84,elastifile,46:d9:e7:d7:c6:14,2412,-86,4G_UFI-E63,3a:12:2d:b9:ce:63,2422,-86,AndroidAP,e8:50:8b:a9:ed:cc,2437,-88,AndroidAP,e8:50:8b:a9:ed:cc,2437,-88,
2017-10-27 16:41:09,PB2PRO,32.16301273,34.81024857,31.0,10,Liv,00:10:f3:64:7f:a0,2412,-83,Roladin,30:46:9a:23:af:c0,2437,-85,HP-Print-ca-LaserJet 400 MFP,0c:84:dc:3e:43:ca,2412,-85,CST-IL-Guest,82:2a:a8:4a:c9:37,2422,-86,Zerto Guests,1a:5b:0e:e8:56:cd,2462,-86,liv,14:cc:20:8e:97:09,2457,-88,GD,f0:9f:c2:f1:c8:5f,2412,-89,WeDiggIT,64:a5:c3:6a:07:10,2462,-89,A.M.P_EXT,c4:6e:1f:54:4f:75,2412,-90,InternetV,c8:b3:73:57:7a:20,2437,-90,
2017-10-27 16:41:13,PB2PRO,32.16337507,34.81046587,36.0,10,WeDiggIT,64:a5:c3:6a:07:10,2462,-81,Twistlock Guests,46:d9:e7:a5:e3:2e,2412,-81,Ezel dudi2.4,10:5a:f7:0a:2b:c1,2462,-82,compvision,f8:e9:03:11:b4:83,2412,-82,Office Network,90:a7:c1:0c:4d:1d,5180,-83,Elis,00:1d:aa:7c:76:80,2462,-84,Office Network,90:a7:c1:0a:f1:28,2412,-85,WeDiggIT's Lab Guest,66:a2:0b:6a:c3:a0,2437,-86,Neopharm Top,16:18:d6:cb:51:6c,2412,-87,curvet,bc:ae:c5:c3:7f:89,2462,-87,
2017-10-27 16:41:16,PB2PRO,32.16364015,34.81062535,33.0,10,Micasah2,74:da:38:c3:45:a5,2422,-77,WeDiggIT's Lab Guest,66:f4:25:6a:c3:a0,2412,-79,WeDiggIT's Lab Wi-Fi,64:a5:c3:6a:25:f4,2412,-79,BezeqNGN_W02A45_2.4GHz_1,20:0c:c8:11:19:7e,2412,-81,WeDiggIT's Lab Wi-Fi 5GHz,64:a5:c3:6a:0b:a2,2437,-82,Burgerim,cc:b2:55:68:13:c0,2437,-83,HP-Print-D6-Officejet Pro 8610,fc:15:b4:a7:c3:d6,2437,-83,Bezeq Free,5a:b2:55:68:13:c1,2437,-84,AmGuest1,02:10:f3:63:f7:67,2427,-86,axentia,48:a9:d2:86:e3:c0,2417,-86,
2017-10-27 16:41:18,PB2PRO,32.16379535,34.81072468,33.0,7,,88:dc:96:17:c1:5c,2437,-82,GA-Simba,20:4e:7f:27:b9:f4,2462,-82,4G_UFI-E63,3a:12:2d:b9:ce:63,2422,-86,Zero,00:1e:2a:cf:f2:10,2462,-87,AndroidAP,e8:50:8b:a9:ed:cc,2437,-88,TNCAPE5A34D,30:91:8f:ed:72:f7,2462,-91,jct,14:ae:db:38:fa:6d,2462,-92,
2017-10-27 16:41:22,PB2PRO,32.16408098,34.81091101,35.0,10,Aoffice,00:10:f3:63:f7:67,2427,-81,BezeqFree,06:ae:db:b6:59:e5,2412,-82,Bezeq,00:16:e3:f1:37:7d,2437,-84,HP-Print-C4-Officejet Pro 6830,70:5a:0f:02:dd:c4,2437,-85,8084789,80:37:73:e6:96:d2,2412,-85,DIRECT-20-HP DeskJet 4670 series,c8:d3:ff:7c:08:21,2412,-86,__Habad_2.4G,c4:a8:1d:14:58:39,2412,-87,InternetV,c8:b3:73:57:7a:20,2437,-88,Voicesense_guest,90:6c:ac:aa:61:a2,2462,-88,Si-o-Net_5,44:94:fc:66:61:46,2437,-89,
2017-10-27 16:41:24,PB2PRO,32.16421989,34.81099135,33.0,5,HOTBOX-260D,7c:b7:33:bf:26:13,2422,-83,BeeComm,80:1f:02:81:07:ec,2462,-84,MIRI,70:62:b8:34:15:46,2432,-84,Mitrelli_Guest,2c:c5:d3:50:b1:b8,2437,-89,bsh-Home-ADSL,50:57:a8:67:11:29,2437,-89,
2017-10-27 16:41:28,PB2PRO,32.16451351,34.81122293,33.0,10,yakov,e8:fc:af:9d:79:78,2462,-76,Twistlock Guests,46:d9:e7:a5:e3:2e,2412,-81,compvision,f8:e9:03:11:b4:83,2412,-82,Si-o-Net_5,44:94:fc:66:61:46,2437,-83,WeDiggIT's Lab Guest,66:a2:0b:6a:c3:a0,2437,-86,Twistlock,56:d9:e7:a5:e3:2e,2412,-88,Decor-HRZ,18:d6:c7:e1:b7:cc,2427,-91,Intendu,5c:83:8f:33:b9:18,2412,-92,Intendu,5c:83:8f:33:b9:18,2412,-92,Intendu,5c:83:8f:33:b9:18,2412,-92,
2017-10-27 16:41:31,PB2PRO,32.16475405,34.81137867,33.0,10,V6_guest,3c:1e:04:08:b2:36,2412,-75,Stratoscale,00:35:1a:d3:50:20,2412,-76,office,14:ae:db:56:e6:d5,2412,-77,StratoGuests,00:35:1a:d3:50:21,2412,-77,HP-Print-D6-Officejet 6700,2c:59:e5:db:2c:d6,2437,-79,LIAT,14:ae:db:39:31:d5,2462,-79,Sugarmama,2c:c5:d3:10:96:88,2412,-81,podatacall2.4,c4:12:f5:f7:74:f2,2452,-81,SP(2.4),ec:08:6b:38:11:af,2457,-85,Techtrends,6c:f0:49:aa:44:a6,2437,-87,
2017-10-27 16:41:34,PB2PRO,32.16498918,34.81150309,34.0,10,DIRECT-71-HP OfficeJet 7510,64:51:06:f6:8a:7f,2437,-70,,c0:ff:d4:7f:6b:6b,2462,-79,Cellcom-WiFi_6549,a0:4f:d4:41:1d:e1,2412,-81,David,14:ae:db:c7:78:85,2412,-82,DIRECT-AD-HP OfficeJet Pro 8730,ee:8e:b5:09:8a:ad,2447,-83,BezeqFree,06:ae:db:c7:78:85,2412,-84,DeCarlo_EXT,d8:fe:e3:b6:de:21,2457,-86,Bizur_2.4,14:ae:db:36:82:35,2437,-87,Villaguest,34:08:04:04:d0:1c,2437,-87,TNCAPE5A34D,30:91:8f:ed:72:f7,2462,-88,
2017-10-27 16:41:37,PB2PRO,32.16521437,34.81157186,36.0,10,StratoGuests,00:35:1a:05:9c:71,2437,-77,BezeqFree,06:ae:db:c7:78:85,2412,-78,Howazit,1c:b9:c4:0f:44:b8,2447,-78,Bizur_2.4,14:ae:db:36:82:35,2437,-79,Stratoscale,00:35:1a:05:9c:70,2437,-79,Aoffice,00:10:f3:63:f7:67,2427,-81,BezeqFree,06:ae:db:b6:59:e5,2412,-82,Bezeq,00:16:e3:f1:37:7d,2437,-84,InnerEye,b8:62:1f:53:a1:5c,2437,-84,8084789,80:37:73:e6:96:d2,2412,-85,
2017-10-27 16:41:40,PB2PRO,32.16539992,34.81160634,38.0,10,,f0:7f:06:68:c6:6d,5240,-81,AppleWifi,f0:7f:06:68:c6:6f,5240,-83,BEZEQINT-D131,14:ae:db:55:d1:35,2462,-83,Howazit,1c:b9:c4:0f:44:bc,5180,-84,BEZEQINT-2F11,14:ae:db:4e:2f:15,2437,-84,MIRI,70:62:b8:34:15:46,2432,-85,KD_Office_2,74:da:38:2e:ab:c9,2432,-86,HOTBOX-260D,7c:b7:33:bf:26:13,2422,-87,AppleWifi,f0:7f:06:68:aa:6f,5180,-87,winehouse_2.4,14:ae:db:ca:82:32,2432,-87,
2017-10-27 16:41:43,PB2PRO,32.16550463,34.81160987,41.0,5,HeliconBooks,e8:cc:18:eb:7b:2b,2437,-80,MOBIMIGHT,00:10:f3:64:7a:ee,2412,-82,KDF,a8:f7:e0:09:13:a0,2462,-85,  InnovationEndeavors,74:da:38:a9:1c:df,2427,-86,HP-Print-82-LaserJet 200 color,68:94:23:24:b1:82,2437,-86,
2017-10-27 16:41:46,PB2PRO,32.16550639,34.81160925,41.0,4,  InnovationEndeavors,74:da:38:a9:1c:df,2427,-79,KD_Office_3,74:da:38:b0:67:d6,2427,-81,kiosk,14:ae:db:3d:28:7a,2442,-81,,f4:ec:38:ec:bc:36,2452,-89,
2017-10-27 16:41:49,PB2PRO,32.16550181,34.81160525,35.0,7,KD_Office_2,74:da:38:2e:ab:c9,2432,-78,DekelE,48:ee:0c:ea:e7:c8,2437,-79,,f0:7f:06:68:c6:6c,5240,-82,AppleWiFiSecure,f0:7f:06:68:c6:6e,5240,-82,Gandyr-right,74:da:38:3b:d8:08,2437,-82,AppleWifi,f0:7f:06:75:02:ef,5240,-84,HP-Print-CF-Officejet Pro 8600,2c:59:e5:ee:6c:cf,2437,-91,
2017-10-27 16:41:52,PB2PRO,32.165498,34.81159983,39.0,3,office_rooter_2,74:da:38:6d:45:e8,2412,-84,PDTC,c8:d3:a3:21:82:29,2462,-88,officeefrat,90:8d:78:53:90:8f,2462,-92,
2017-10-27 16:41:55,PB2PRO,32.16549588,34.81159578,40.0,3,Rhodium-WiFi-guest,72:3a:cb:6a:d0:4c,2437,-81,Rhodium-WiFi,70:3a:cb:6a:d0:4f,2437,-84,ion_wireless,f8:1a:67:a2:f5:73,2447,-84,
2017-10-27 16:41:58,PB2PRO,32.16549778,34.81159538,40.0,4,Gold_Wifi,98:fc:11:84:3b:31,2412,-86,,f0:7f:06:75:02:e3,2412,-89,JOSHUA,14:ae:db:3d:c0:92,2412,-90,HP-Print-97-LaserJet 400 MFP,74:29:af:74:f9:97,2437,-90,
2017-10-27 16:42:01,PB2PRO,32.16549769,34.8115991,40.0,2,,f0:7f:06:75:02:ed,5240,-88,Rhodium-WiFi-guest,72:3a:cb:6a:ca:ac,2412,-89,
2017-10-27 16:42:04,PB2PRO,32.16549745,34.81160421,38.0,3,Playrix2.4G,f2:9f:c2:91:07:b0,2462,-81,Glilot1,18:a6:f7:51:67:f8,2427,-90,TP-LINK_7EA864,f4:f2:6d:7e:a8:64,2462,-90,
2017-10-27 16:42:07,PB2PRO,32.16549742,34.81160631,38.0,1,,e8:fc:af:9c:65:c1,2412,-89,
2017-10-27 16:42:10,PB2PRO,32.1654975,34.81160667,38.0,1,RealAP,f8:e7:1e:2e:5f:a8,2447,-88,
2017-10-27 16:42:16,PB2PRO,32.16549755,34.81160693,38.0,1,Bezeq Free,62:b0:ce:2f:4b:3c,2412,-88,
2017-10-27 16:42:28,PB2PRO,32.16549844,34.81159585,34.0,1,DIRECT-9ZCLX-3300 Series,32:cd:a7:24:99:4a,2462,-82,
2017-10-27 16:42:31,PB2PRO,32.16549714,34.811607,36.0,2,,f0:7f:06:02:21:3c,5220,-84,AppleWifi,f0:7f:06:02:21:3f,5220,-85,
2017-10-27 16:42:34,PB2PRO,32.16550614,34.81158323,37.0,5,  InnovationEndeavors,74:da:38:a9:1c:df,2427,-74,KD_Office_3,74:da:38:b0:67:d6,2427,-76,,f0:7f:06:02:21:3d,5220,-87,AppleWiFiSecure,f0:7f:06:02:21:3e,5220,-87,DekelG,48:ee:0c:ea:e7:c9,2437,-88,
2017-10-27 16:42:37,PB2PRO,32.16552205,34.81157425,33.0,1,HP-Print-97-LaserJet 400 MFP,74:29:af:74:f9:97,2437,-84,
2017-10-27 16:42:40,PB2PRO,32.16555084,34.81156753,32.0,1,HP-Print-3D-Officejet Pro 6830,70:5a:0f:03:10:3d,2462,-91,
2017-10-27 16:42:43,PB2PRO,32.1657019,34.81153294,27.0,2,Rhodium-WiFi-guest,72:3a:cb:6a:ca:a8,5745,-83,Rhodium-WiFi,70:3a:cb:6a:d0:4b,5745,-84,
