Time,ID,Lat,Lon,Alt,WiFi Networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10,
2017-10-27 16:16:22,Y_S200032_161214,32.16763949,34.80988697,45,10,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,2447,-96,Talfamily2,90:8d:78:b6:28:f6,2432,-92,May,14:cc:20:eb:cb:c6,2412,-90,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,2412,-90,HOTBOX-72B6,7c:03:4c:ba:bf:55,2437,-90,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2462,-90,osnatg370,c0:ac:54:f5:7b:a7,2462,-89,LRWN,ec:8c:a2:09:dd:48,2437,-89,NGOGA,30:b5:c2:fe:aa:56,2437,-88,Howmanyistwo,74:da:38:50:77:f2,2417,-87,
2017-10-27 16:16:31,Y_S200032_161214,32.16762928,34.80987929,45,8,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2462,-83,MOULY MAISON,00:78:9e:fa:15:91,2412,-74,888Corp,0a:8d:db:6e:71:bf,2412,-85,888Corp,0a:8d:db:6e:71:be,2462,-86,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2437,-87,888Guest,02:8d:db:6e:71:be,2462,-84,888Guest,02:8d:db:6e:71:6d,2412,-87,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2437,-94,null,null,null,null,null,null,null,null,
2017-10-27 16:16:34,Y_S200032_161214,32.16762991,34.80987749,45,4,Mouly,7c:b7:33:2e:76:73,2462,-81,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-87,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-90,888Guest,02:8d:db:6e:71:bf,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:16:37,Y_S200032_161214,32.1676301,34.80987737,45,1,888Corp,0a:8d:cb:6e:71:be,5220,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:16:40,Y_S200032_161214,32.16763013,34.80987707,45,2,lavel-2,74:da:38:ae:91:7b,2417,-90,smartsell,78:e8:b6:69:2a:e9,2462,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:16:43,Y_S200032_161214,32.1676581,34.80985926,43,1,888Guest,02:8d:db:6e:71:6d,2412,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:16:46,Y_S200032_161214,32.16766611,34.80987825,40,1,888Corp,0a:8d:db:6e:71:be,2462,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:04,Y_S200032_161214,32.16769849,34.80987688,37,1,Candan,c0:ff:d4:7b:82:30,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:07,Y_S200032_161214,32.16769841,34.80987687,37,1,888Corp,0a:8d:cb:6e:71:6d,5220,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:10,Y_S200032_161214,32.16769749,34.80987711,37,8,888Corp,0a:8d:db:6e:71:6d,2412,-81,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2462,-77,smartsell,78:e8:b6:69:2a:e9,2462,-80,888Corp,0a:8d:cb:6e:71:6d,5220,-83,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2437,-72,888Corp,0a:8d:cb:6e:71:bf,5220,-84,888Free,06:8d:cb:6e:71:6d,5220,-80,888Guest,02:8d:cb:6e:71:6d,5220,-81,null,null,null,null,null,null,null,null,
2017-10-27 16:17:13,Y_S200032_161214,32.16769734,34.80987698,37,4,smartsell,78:e8:b6:69:2c:91,2412,-79,888Corp,0a:8d:cb:6e:71:be,5220,-82,888Guest,02:8d:cb:6e:71:be,5220,-81,888Free,06:8d:cb:6e:71:be,5220,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:21,Y_S200032_161214,32.16767283,34.80988807,38,1,INGENEO,cc:b2:55:e8:4c:e6,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:39,Y_S200032_161214,32.16765545,34.80988103,39,1,kaymeraQA,cc:16:7e:97:1d:90,2412,-95,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:42,Y_S200032_161214,32.16765024,34.80987851,39,1,888Guest,02:8d:db:6e:71:c1,2462,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:45,Y_S200032_161214,32.16764789,34.80987743,39,2,888Corp,0a:8d:db:6e:71:c1,2462,-90,888Free,06:8d:db:6e:71:c1,2462,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:51,Y_S200032_161214,32.1676438,34.80988461,38,1,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2437,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:17:54,Y_S200032_161214,32.16764348,34.80988548,38,1,CArgentina,30:b5:c2:bd:55:32,2417,-99,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:12,Y_S200032_161214,32.16765045,34.80989099,43,1,EL,14:ae:db:3d:b1:52,2452,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:15,Y_S200032_161214,32.16764667,34.80989195,41,1,888Guest,02:8d:db:6e:71:c1,2462,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:20,Y_S200032_161214,32.16764889,34.80989229,39,1,,02:8d:db:6e:71:da,2462,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:35,Y_S200032_161214,32.16764549,34.80988907,41,1,Gini_Router_R1_LTE,8c:44:35:0f:27:57,2412,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:42,Y_S200032_161214,32.16739532,34.80953943,38,3,lavel-2,74:da:38:ae:91:7b,2417,-83,Rainbow Guest,a2:6c:ac:f3:6a:69,2432,-93,Rainbow Medical,90:6c:ac:f3:6a:69,2432,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:45,Y_S200032_161214,32.1672194,34.80930495,37,4,INGENEO,cc:b2:55:e8:4c:e6,2437,-80,cactus,a0:4f:d4:42:ba:71,2412,-88,kaymeraQA,00:f6:63:15:58:80,2412,-88,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:48,Y_S200032_161214,32.16702914,34.80908431,37,3,CArgentina,30:b5:c2:bd:55:32,2417,-90,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2412,-84,Pitarohecht,00:02:6f:a6:f1:f3,2412,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:51,Y_S200032_161214,32.16690648,34.80890812,35,1,EL,14:ae:db:3d:b1:52,2452,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:18:54,Y_S200032_161214,32.16686569,34.8088424,35,10,bacapital,6c:b0:ce:ab:5a:a1,2412,-91,888Free,06:8d:db:6e:71:be,2462,-90,Efrat Networks MM,94:f6:65:5b:b2:28,2432,-90,Mouly,7c:b7:33:2e:76:73,2462,-89,888Guest,02:8d:db:6e:71:be,2462,-88,Guest Neetwork MM,94:f6:65:1b:b2:28,2432,-88,Bezeq2.4,14:ae:db:b3:7b:65,2437,-86,888Guest,02:8d:db:6e:71:6d,2412,-85,888Free,06:8d:db:6e:71:6d,2412,-84,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-82,
2017-10-27 16:18:57,Y_S200032_161214,32.16681721,34.80873304,35,3,CMT-ALap,94:10:3e:a8:34:a0,5180,-85,ASUS,d0:17:c2:60:e7:38,2422,-88,Training Room,8e:15:44:ac:d4:e4,2437,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:00,Y_S200032_161214,32.16688561,34.80854031,36,9,HOTFiber-2017,18:1e:78:86:00:63,2412,-81,HOTFiber-2017,08:6a:0a:37:66:66,2412,-86,Efrat Networks NC,00:1d:aa:34:1e:58,2462,-86,kaymeraQA,00:f6:63:3a:f4:80,2412,-88,BENY PUR,d8:fe:e3:03:c7:b1,2437,-91,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2422,-95,KaymeraGuest,00:f6:63:3a:f4:82,2412,-87,,fa:8f:ca:93:a5:64,2437,-88,0506679780,5a:fe:e3:03:c7:b3,2437,-90,null,null,null,null,
2017-10-27 16:19:03,Y_S200032_161214,32.16703096,34.80820926,34,2,INGENEO,cc:b2:55:e8:4c:e6,2437,-81,gigi1932,8c:59:c3:a2:9d:69,2462,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:06,Y_S200032_161214,32.1671744,34.80782731,35,10,Pitarohecht,00:02:6f:a6:f1:f3,2412,-96,bacapital,6c:b0:ce:ab:5a:a1,2412,-91,DIRECT-EA-HP OfficeJet Pro 6960,30:e1:71:c5:17:eb,2437,-91,Home.,a0:ab:1b:62:a7:bc,2412,-90,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-87,Bezeq2.4,14:ae:db:b3:7b:65,2437,-86,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2412,-82,EL,14:ae:db:3d:b1:52,2452,-79,HRZBOUTIKUE,14:ae:db:a3:90:15,2462,-77,HRZBOUTIKUE,14:ae:db:a3:90:15,2462,-77,
2017-10-27 16:19:09,Y_S200032_161214,32.16733646,34.80739313,38,10,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2422,-95,Training Room,8e:15:44:ac:d4:e4,2437,-93,Barda,00:78:9e:fa:dc:f4,2412,-93,kaymeraQA,00:f6:63:3a:f4:80,2412,-92,Vexlerar_2EX,74:da:38:cc:d8:80,2452,-92,BENY PUR,d8:fe:e3:03:c7:b1,2437,-91,0506679780,5a:fe:e3:03:c7:b3,2437,-90,HP-Print-FB-Officejet Pro 8610,fc:3f:db:f1:00:fb,2437,-90,IDO,c4:e9:84:27:0c:aa,2462,-89,Candan,c0:ff:d4:7b:82:30,2412,-89,
2017-10-27 16:19:12,Y_S200032_161214,32.16749167,34.80697148,39,9,INGENEO,cc:b2:55:e8:4c:e6,2437,-85,gigi1932,8c:59:c3:a2:9d:69,2462,-84,Barda_2,74:da:38:56:ed:e0,2412,-81,edimax_repeater,74:da:38:50:ce:4c,2417,-83,Heifes,20:0c:c8:10:c8:11,2412,-81,Vexlerar,e4:6f:13:70:97:c4,2452,-90,Ester_wifi,84:26:15:eb:2d:b3,2462,-91,samra,00:8c:54:8e:39:81,2462,-96,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-81,null,null,null,null,
2017-10-27 16:19:15,Y_S200032_161214,32.16762402,34.80660841,40,5,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2437,-87,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2412,-82,Pitarohecht,00:02:6f:a6:f1:f3,2412,-96,EL,14:ae:db:3d:b1:52,2452,-88,Casa1,f4:6b:ef:e2:2c:1f,2462,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:18,Y_S200032_161214,32.16772332,34.80631515,41,10,Barda,00:78:9e:fa:dc:f4,2412,-93,kaymeraQA,00:f6:63:3a:f4:80,2412,-92,Vexlerar_2EX,74:da:38:cc:d8:80,2452,-92,HP-Print-FB-Officejet Pro 8610,fc:3f:db:f1:00:fb,2437,-90,MoragUP,50:c7:bf:8e:67:66,2412,-90,Rabia,30:b5:c2:bd:52:40,2437,-89,IDO,c4:e9:84:27:0c:aa,2462,-89,Candan,c0:ff:d4:7b:82:30,2412,-89,HOTFiber-2017,08:6a:0a:37:66:66,2412,-87,NIZZA333,c0:ac:54:f5:e9:c8,2462,-86,
2017-10-27 16:19:24,Y_S200032_161214,32.16781318,34.80615399,40,3,Annatel_3372,74:da:38:a9:0c:3e,2417,-88,DIRECT-17-HP DeskJet 3830 series,94:57:a5:4a:f4:89,2462,-90,shor_Ext,e2:91:f5:b6:ec:a8,2462,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:27,Y_S200032_161214,32.16783735,34.80613712,39,1,Home,14:ae:db:53:0c:2d,2437,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:32,Y_S200032_161214,32.16784549,34.80612795,39,1,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:38,Y_S200032_161214,32.16799325,34.80577507,40,2,Heifes,20:0c:c8:10:c8:11,2412,-94,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:44,Y_S200032_161214,32.16808238,34.80498734,40,7,Annatel_3372,74:da:38:a9:0c:3e,2417,-89,Home,14:ae:db:53:0c:2d,2437,-91,Hazan_Home,18:d6:c7:ef:1e:a4,2462,-89,BezeqFree,62:8d:78:50:6a:13,2462,-84,gabriel,90:8d:78:50:6a:12,2462,-85,gabriel,48:ee:0c:ea:e7:f0,2437,-86,shlomo1,00:8c:54:8f:59:51,2437,-86,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:47,Y_S200032_161214,32.16811014,34.80456402,39,9,Heifes,20:0c:c8:10:c8:11,2412,-92,Bezeq Free D02536,72:0c:c8:10:c8:12,2412,-92,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-88,Tamara,14:ae:db:b0:41:25,2462,-89,Home2,ac:f1:df:9d:f7:91,2462,-90,Grosman_sec,c4:a8:1d:13:61:b5,2412,-92,ida,c0:c1:c0:ce:4d:06,2462,-92,Mwanza,48:ee:0c:3e:cb:98,2422,-88,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-88,null,null,null,null,
2017-10-27 16:19:50,Y_S200032_161214,32.16815321,34.80414284,39,3,HP-Print-36-Officejet Pro 6830,dc:4a:3e:be:0a:36,2462,-84,irit,c0:ac:54:f7:82:21,2462,-86,zina 1932,c0:ac:54:f8:b3:93,2462,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:53,Y_S200032_161214,32.16821204,34.80379573,40,10,SHURSH,00:22:3f:80:0d:4e,2452,-96,Armond,a0:ab:1b:59:3b:00,2412,-94,TP-LINK_UKTVWATCH_EXT,8a:1b:5e:83:d7:c2,2447,-93,netbo1,d0:d4:12:68:0a:0a,2462,-92,gregori120,f8:d1:11:35:00:4a,2437,-91,shlomo1,00:8c:54:8f:59:51,2437,-90,klara-012,c4:12:f5:fd:d1:94,2417,-90,gabriel,48:ee:0c:ea:e7:f0,2437,-86,Biana_n,14:ae:db:b2:8e:75,2462,-86,gabriel,90:8d:78:50:6a:12,2462,-85,
2017-10-27 16:19:56,Y_S200032_161214,32.16824883,34.80357351,39,4,klara-012,c4:12:f5:fd:d1:94,2417,-84,anna2.4,a0:ab:1b:62:76:ac,2417,-88,DIRECT-06-HP OfficeJet Pro 8710,70:5a:0f:a2:3f:61,2437,-91,gella555,00:22:b0:75:7d:eb,2437,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:19:59,Y_S200032_161214,32.16825198,34.80351026,38,9,hagit_2.4,6c:b0:ce:33:a4:d5,2412,-88,Tamara,14:ae:db:b0:41:25,2462,-90,Home2,ac:f1:df:9d:f7:91,2462,-90,Grosman_sec,c4:a8:1d:13:61:b5,2412,-92,ida,c0:c1:c0:ce:4d:06,2462,-88,Mwanza,48:ee:0c:3e:cb:98,2422,-88,Bezeq Free,5a:b0:ce:33:a4:d6,2412,-88,HOT123,c0:ac:54:f6:c5:4b,2412,-87,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,2437,-93,null,null,null,null,
2017-10-27 16:20:03,Y_S200032_161214,32.16826063,34.80352491,38,4,DIRECT-06-HP OfficeJet Pro 8710,70:5a:0f:a2:3f:61,2437,-84,svetlana,14:ae:db:44:c5:45,2437,-92,Student,82:2a:a8:18:13:88,2462,-90,smadarwifi,80:2a:a8:18:13:88,2462,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:20:22,Y_S200032_161214,32.16825268,34.80336019,35,4,opus7,c4:12:f5:84:50:40,2447,-84,BezeqFree,6a:12:f5:84:50:41,2447,-85,tania_2.4,70:62:b8:31:1d:80,2462,-89,HOTBOX,7c:03:4c:fe:ba:1b,2412,-93,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:20:25,Y_S200032_161214,32.16826319,34.80313113,35,1,klara-012,c4:12:f5:fd:d1:94,2417,-77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:20:28,Y_S200032_161214,32.16827825,34.80290377,35,4,bz46564990,48:ee:0c:3a:19:c7,2457,-92,elneuron,e8:fc:af:92:b9:87,2412,-91,smadarwifi,44:d9:e7:04:ff:2d,2437,-92,770,ec:22:80:b3:2e:10,2437,-92,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:20:31,Y_S200032_161214,32.16829847,34.80263893,35,10,netbo1,d0:d4:12:68:0a:0a,2462,-93,SHURSH,00:22:3f:80:0d:4e,2452,-93,vue sur mer_2.4,a4:2b:8c:98:db:d2,2412,-89,dserota,00:1b:9e:7a:43:13,2437,-88,Student,56:d9:e7:f3:03:78,5240,-87,smadarwifi,44:d9:e7:04:ff:fa,2462,-87,hertzlia,3c:1e:04:04:4f:91,2462,-85,elneuron,e8:fc:af:92:b9:87,2412,-84,GRATCH,04:bd:88:01:59:a0,2462,-82,GRATCH,04:bd:88:01:59:a0,2462,-82,
2017-10-27 16:20:34,Y_S200032_161214,32.16831093,34.80237038,35,10,smadarwifi,80:2a:a8:18:13:88,2462,-94,HomeVFS,7c:b7:33:bf:bb:5f,2437,-93,Bezeq-N_c5c5a1,5c:d9:98:c5:c5:a2,2437,-92,svetlana,14:ae:db:44:c5:45,2437,-92,AHARON,5c:d9:98:c6:33:56,2437,-92,HOT123,c0:ac:54:f6:c5:4b,2412,-91,Student,82:2a:a8:18:13:88,2462,-90,770,14:ae:db:b1:ac:0d,2462,-88,GRATCH,04:bd:88:00:e1:40,2412,-88,HOTBOX-9A33,fc:b4:e6:d2:9a:39,2412,-85,
2017-10-27 16:20:37,Y_S200032_161214,32.1683407,34.80209549,34,10,HOTBOX,7c:03:4c:fe:ba:1b,2412,-93,tania_2.4,70:62:b8:31:1d:80,2462,-89,GRATCH,04:bd:88:00:e1:50,5180,-88,DIRECT-90-HP DeskJet 3630 series,70:5a:0f:5b:0f:91,2462,-88,opus7,c4:12:f5:84:50:40,2447,-86,BezeqFree,6a:12:f5:84:50:41,2447,-86,vue sur mer_2.4,a4:2b:8c:98:db:d2,2412,-83,HomeVFS,7c:b7:33:bf:bb:5f,2437,-83,GRATCH,04:bd:88:00:e1:40,2412,-81,HOTBOX-81C2,7c:03:4c:ba:aa:42,2437,-77,
2017-10-27 16:20:40,Y_S200032_161214,32.16837178,34.80181903,35,9,bz46564990,48:ee:0c:3a:19:c7,2457,-93,smadarwifi,44:d9:e7:04:ff:2d,2437,-92,dserota,00:1b:9e:7a:43:13,2437,-79,vue sur mer_2.4,a4:2b:8c:98:db:d2,2412,-76,Dav,c0:d9:62:f5:17:d9,2437,-90,Claude,d0:d4:12:5c:c3:6a,2462,-83,Yoels,00:8c:54:8b:ec:e1,2437,-86,I.L.L,a0:63:91:78:40:b2,2462,-88,Galei1,d8:fe:e3:02:d1:01,2462,-93,null,null,null,null,
2017-10-27 16:20:43,Y_S200032_161214,32.16841015,34.8014927,36,10,HOTBOX-3DFD,f4:6b:ef:e2:2b:25,2412,-89,Elbaze,e0:ce:c3:19:c6:e6,2462,-88,smadarwifi,44:d9:e7:04:ff:fa,2462,-87,MEIR_5,a0:4f:d4:2c:5e:12,5260,-87,hertzlia,3c:1e:04:04:4f:91,2462,-85,MEIR_2.4,a0:4f:d4:2c:5e:11,2412,-85,GRATCH,04:bd:88:01:59:a0,2462,-83,gary-flat,28:c6:8e:37:ab:72,2462,-82,BezeqFree,06:ae:db:ba:2d:35,2412,-81,netbox,d0:d4:12:67:a1:fa,2412,-81,
2017-10-27 16:20:46,Y_S200032_161214,32.16844882,34.80120414,35,10,AHARON,5c:d9:98:c6:33:56,2437,-92,HOTBOX-4ACF,d8:fb:5e:18:4a:d5,2462,-89,joy,9c:d6:43:23:0c:9c,2437,-89,BezeqFree,06:ae:db:b1:ac:0d,2462,-88,770,14:ae:db:b1:ac:0d,2462,-88,Ellman-2.4Ghz,04:a1:51:c4:27:6e,2437,-88,HOTBOX-9A33,fc:b4:e6:d2:9a:39,2412,-85,770,ec:22:80:b3:2e:10,2437,-84,rrl,c0:ff:d4:7b:6b:c2,2462,-84,HP-Print-C4-Officejet Pro 6830,28:80:23:cf:e9:c4,2437,-83,
2017-10-27 16:20:49,Y_S200032_161214,32.16846448,34.80091936,32,10,Partner-4G-E068,1c:67:58:cc:e0:68,2457,-91,GRATCH,04:bd:88:00:e1:50,5180,-88,pollock5,04:a1:51:d0:22:a6,5300,-86,bz18073460,14:ae:db:c4:9f:9a,2457,-82,HomeVFS,7c:b7:33:bf:bb:5f,2437,-81,pollock24,04:a1:51:d0:22:a5,2422,-81,japan,70:62:b8:30:f8:4e,2412,-81,davidr,c8:be:19:10:99:d1,2437,-79,HOTBOX-81C2,7c:03:4c:ba:aa:42,2437,-77,rubinstein,e8:cc:18:ec:a6:64,2437,-75,
2017-10-27 16:20:52,Y_S200032_161214,32.16849288,34.80064482,34,7,dserota,00:1b:9e:7a:43:13,2437,-79,vue sur mer_2.4,a4:2b:8c:98:db:d2,2412,-76,Dav,c0:d9:62:f5:17:d9,2437,-90,Claude,d0:d4:12:5c:c3:6a,2462,-83,Yoels,00:8c:54:8b:ec:e1,2437,-86,I.L.L,a0:63:91:78:40:b2,2462,-88,Galei1,d8:fe:e3:02:d1:01,2462,-93,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:20:54,Y_S200032_161214,32.16851102,34.80047649,35,10,Elbaze,e0:ce:c3:19:c6:e6,2462,-90,,fa:8f:ca:7c:70:2f,2462,-90,gary-flat,28:c6:8e:37:ab:72,2462,-88,MEIR_5,a0:4f:d4:2c:5e:12,5260,-87,BezeqFree,14:af:db:30:c9:d2,2417,-87,BezeqFree,06:ae:db:ba:2d:35,2412,-85,MEIR_2.4,a0:4f:d4:2c:5e:11,2412,-85,Chen,14:ae:db:30:c9:d2,2417,-85,simba6,d8:37:be:f1:86:c9,2442,-84,netbox,d0:d4:12:67:a1:fa,2412,-84,
2017-10-27 16:20:57,Y_S200032_161214,32.16854703,34.80030064,34,7,Bourne,10:0d:7f:88:fd:88,2462,-89,,88:de:a9:bf:04:2b,2462,-89,IIT,ec:8c:a2:a1:25:c8,2437,-90,steeletennis,00:21:04:e8:c5:8a,2462,-93,DanAccadia,0c:f4:d5:1b:3f:68,2462,-81,Dune,a0:0a:bf:0a:e0:16,2442,-86,DanAccadia,d8:38:fc:26:02:98,2437,-90,null,null,null,null,null,null,null,null,null,null,null,null,
2017-10-27 16:21:01,Y_S200032_161214,32.16858542,34.80020728,37,10,silverbeck,3c:1e:04:03:71:97,2412,-91,DanAccadia,0c:f4:d5:1b:3f:6c,5290,-91,martin,54:e6:fc:b5:14:c2,2452,-91,DanAccadia,d8:38:fc:26:fd:18,2427,-89,DanAccadia,0c:f4:d5:1b:d3:88,2422,-87,Sgreg,28:94:0f:f9:a6:d4,2417,-85,Marine-Heights,d4:68:4d:39:23:b8,2462,-84,Bezeq Free,62:fc:af:9d:69:bf,2412,-84,Benhamou,c4:12:f5:f5:45:f6,2422,-83,BezeqNGN_J03015_2.4GHz_1,e8:fc:af:9d:69:be,2412,-82,
2017-10-27 16:21:03,Y_S200032_161214,32.16865005,34.80016462,37,7,stefan,e0:ce:c3:8c:2b:5a,2437,-83,preminger,c0:ac:54:f5:b1:84,2437,-80,Ellman-2.4Ghz,04:a1:51:c4:27:6e,2437,-84,NET0130335,d0:d4:12:5c:4d:4a,2412,-83,DIRECT-51-HP DeskJet 4670 series,30:e1:71:f0:7b:52,2457,-83,feelhome,c0:ac:54:f7:3f:be,2412,-89,Davis,1c:5f:2b:91:45:b1,2412,-92,null,null,null,null,null,null,null,null,null,null,null,null,
